"PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","IID"
"-0.0772828599208972","0.0427780475422457","-0.0057177724321316","-0.0037039177993854","-0.066987542986572","-0.0073839344973909","-0.0079401192033259","0.0007527443124254","-0.0247354137853423","-0.0927228051466341","0.0015116874209836","-0.0006519896114537","-0.0009224839263222","0.0015622774617907","0.0176978921967685","0.0021225703777086","-0.0038640855331206","-0.001589289426765","0.0237792120706008","-0.0015301974971398","HGDP00986"
"-0.075832639631108","0.0420984323351738","-0.0060430117319856","-0.0004947827425317","-0.134216623675579","-0.0221230251988901","-0.0242032478877715","0.0025623996529338","0.0506993470481464","0.156084980619917","-0.0015286744004947","0.0020191926149072","-0.0032406181569845","0.006977363918247","0.0772872585269642","0.0127437158249597","-0.0070040816868874","0.0004468621430022","-0.0104452156876753","0.0030190602988933","HGDP00449"
"-0.0764671248706762","0.0431497942277091","-0.0056015601408217","-0.0016135475136007","-0.133665265342537","-0.0215486316658503","-0.0260840697115924","0.0015526520574561","0.0578126037607879","0.181011231992577","-0.0016279829278452","0.0009453884223177","-0.003112038852048","0.0137721648252134","0.0986025054376795","0.0139632978227421","-0.0129259375857237","0.00343281901182","-0.0169951183602667","0.0039245360909722","HGDP00983"
"-0.0726161439550786","0.0375014174012862","-0.0039193779872831","-0.0061066018521919","0.0843578943908411","0.0160855366927628","0.0185297163071859","-0.0036254902894886","-0.0162939859805446","0.0217499291495586","0.0002601423483853","-0.003080927901778","0.0047333211330772","-0.0015650740807243","0.0001356987268899","0.0507763168440577","-0.0430074519924382","0.0016353036231322","-0.0107156923298775","0.104797427370191","HGDP00912"
"-0.0713549952623009","0.0360629700996355","-0.0057362387953696","-0.0057803015809138","0.0859412153190013","0.0142816974996156","0.0159840404462383","-0.0028532209458588","-0.013880854751991","0.027938779861928","0.0031317296318426","-0.0011049400332986","0.0080903720780886","0.0027728993206624","-0.0010185263001722","0.050735125310759","-0.041951354462353","0.001512850080977","-0.020605951311033","0.12274650701495","HGDP01283"
"-0.0739013910223388","0.0388651155101118","-0.0057162912426787","-0.0064954545580999","0.0767384854057972","0.0162828745637037","0.0155359580460639","-0.0027647431608203","-0.0137533716070651","0.0148098116348091","0.0006414026961262","0.0020418381745372","0.0018589171540232","0.0049130210360127","0.0056840451901568","-0.002769723287711","-0.0178895011010935","-0.0041189695742204","-0.0034967048118508","-0.0637828034257503","HGDP00928"
"-0.0742434061295889","0.0388676856851329","-0.0053767105064529","-0.0070869258037036","0.0776800985175528","0.0131151817214643","0.0174536843083459","-0.0016889936833342","-0.0167213761648863","0.0196156198611486","0.0015307901102771","0.0017925436187124","0.0104443111503806","0.0019272001929421","0.0055552111358432","-0.0034419383746851","-0.0208010950746668","0.0099474560663264","0.0025563727629057","-0.0632999262350361","HGDP00937"
"-0.0694305899871769","0.035344730167209","-0.0053010615278663","-0.0039901135304586","0.0513626467498342","0.0082419103973267","0.0139767670739","-0.0013096040518215","-0.0033883549644136","0.015115290117893","0.0003070737673451","0.0027696709740023","-0.0061433085954751","-0.0017249122680329","-0.0016396361111247","0.0052163468899294","-0.0043814769661867","-0.0045941293276328","-0.0088932754450093","-0.0701580550182601","HGDP01408"
"-0.0720786000130909","0.039141084299885","-0.0050089542085426","0.0003807415678101","-0.106671052588321","-0.0175757829045947","-0.020137260196277","0.0034149575794356","0.0197369547962608","0.0410326316433494","0.006636744628869","-0.021117457017647","0.0067248009824654","-0.0534269178572505","-0.364602290546665","-0.0343694555767508","0.0411139873347866","0.002375086064536","-0.0246353195358091","0.0259781672773826","HGDP00991"
"-0.0731759959699901","0.0386595609056415","-0.0049245121497994","-0.0046410530674668","0.0514691633259768","0.0122430096500463","0.0130884054784027","0.0004742320823231","-0.0131422074880578","0.009520719015845","-0.0010936539954299","0.0016801172999505","0.0015399521551345","0.0033732503181728","-0.0021735244858262","0.004087815643928","-0.0076849348547572","0.0002406351208838","0.0039317521133697","-0.0652056072358192","HGDP01031"
"-0.016078829298696","-0.0262239535175087","-0.0021285676713849","-0.0054865706538185","0.0262478874588175","-0.0197981759654875","-0.037349293909977","0.0037698918157361","0.0184530675338486","-0.0012573295911346","0.0001473187238017","-0.012480615526695","-0.0269340363092327","-0.0114472831167587","0.0053165839431903","0.0342384595897084","0.0880424320207466","0.0097382605598374","0.0006729009959722","0.0015390285146336","HGDP01263"
"-0.0192417688231659","-0.0239686961655748","-0.0028102549624678","-0.00668747962828","0.0320755410957035","-0.0191927517877374","-0.044312390411415","0.0014878490828686","0.0249008108918998","-0.0034553559580204","0.0024832428587583","-0.0193994924605777","-0.0457484213667741","-0.0183875434296836","0.0098526710395426","0.0541235538424165","0.139634176706817","0.0149706621563018","0.001285866307359","-0.0038692323510197","HGDP01275"
"-0.0149144460101304","-0.0255795273699705","-0.0020341177188601","-0.0051941184704275","0.0166395489071519","-0.0093585329616544","-0.0173867547424216","-0.0003088228743804","0.0309307564996511","-0.0063137897538606","0.0069037435103436","0.0049360265028795","-0.0073993491679211","-0.0067311881179433","0.0025177320651826","-0.0032109557031875","-0.0026134169046724","0.0029923409071328","0.0020310922271736","-0.0022779790915035","HGDP00611"
"-0.0105992213823082","-0.0333892838370419","-0.0016536909759207","-0.0050298886968738","0.0133242928202079","-0.0182637064763324","-0.0312039205772394","0.0009205502310304","0.0973646552008451","-0.0270894886068564","0.0066606634101154","0.0099111349004258","-0.036002821656914","-0.0242228413788724","0.0036450962557499","-0.0172709072593276","-0.0440902733029219","-0.110813401011855","-0.0021648389848587","0.0053252883229492","HGDP00623"
"-0.0131547614577247","-0.027959518188521","-0.001875323680393","-0.0059646263439988","0.0133577353267529","-0.0099027083559577","-0.0126554138606526","0.0016569667381314","0.0340511871460098","-0.0088201625064258","0.0031270968332948","0.0067489335840018","0.0002673718996999","-0.0041280163703935","0.0011344064012942","-0.0014167970048303","-0.0042721242915045","-0.0071355853227146","-0.0004085772206532","0.0025723759720472","HGDP00634"
"-0.011501308204131","-0.0296675396420658","-0.002427084606641","-0.0036657844001078","0.0107075676544771","-0.0068629237912526","-0.0131030230313801","-0.0020969082236152","0.0336520772566767","-0.0053285306329393","0.0088760252267234","0.0014294055034198","-0.0064454071970128","-0.0013995322707015","-0.0005139484662086","-0.0038977809428615","-0.0017305325116211","0.0015760475024728","-0.0024004169696895","-0.002264821668919","HGDP00645"
"-0.0047767826471925","-0.0372455538481595","-0.002012834887253","-0.0025552605096576","0.0031961915031412","-0.0095006584728882","-0.0119695560442961","0.0016175118537545","0.0396431670512835","-0.0144562612495911","0.0016467663378329","0.0073906627841799","0.0064107366417057","0.003087185880958","0.000487277346844","-0.0118867910600441","-0.0269414318081712","0.0723279620406571","0.0023115241843753","-0.0009023343074493","HGDP00557"
"-0.0057972158191057","-0.0364689971308048","-0.0024322409880093","-0.0033994567669555","0.0027922110837553","-0.0059047449262816","-0.0154047124286283","0.0004002252610749","0.0358410163819347","-0.0130144825221245","0.0041253566605487","0.0039023307289693","0.0093555783524125","0.0008471581611091","-0.004461395179248","-0.0146955580740676","-0.0301711180986138","0.086684016902168","0.0029299536915944","0.0034287530721704","HGDP00569"
"-0.0041506750150659","-0.0362303607474125","-0.0032639840398112","-0.0028318338152786","0.0019853143451182","-0.0104446208257332","-0.0106867803131933","0.0025265607305379","0.0529585380355628","-0.0178173617403137","0.0042422843747474","0.0092666565591079","0.0070639965781049","0.0025866696522889","-0.0005389271620698","-0.0372975212524493","-0.067124090833713","0.199105449069813","0.0037975302567859","0.010064479495736","HGDP00581"
"-0.0052353682654292","-0.036713125022432","-0.001228866336073","-0.0032411626617113","0.0037224763863207","-0.0097317739249731","-0.0144314676115078","0.0022172098807753","0.0370430026681519","-0.012084944969287","-0.0005769008496304","0.0058859340989558","0.0028666236714316","0.0015594096415288","-0.0001937493103471","-0.0096738505170186","-0.0266789096629576","0.0558821111835947","0.002476779818585","0.0030140016275045","HGDP00594"
"-0.0083158858536479","-0.0336257248726596","-0.001749889409568","-0.0027143938791849","0.0072679219725836","-0.0099882237407007","-0.015809587095949","-0.0002791456745651","0.0407403615228231","-0.0119687104039185","0.0065186237213035","0.0048142556054585","-0.0042740636232815","-0.003944449562108","-0.0003543193702552","-0.0086692010068827","-0.0140723940829481","0.0025976578172894","-0.0010537040856144","-0.0152152809374678","HGDP00675"
"-0.0077546310167754","-0.0344032984727817","-0.0021043600501986","-0.0034535530489213","0.0069308853207388","-0.0076708569652798","-0.0126076680757598","0.0018642846379995","0.0421519919760487","-0.0116915150094742","0.0031730390316073","0.0017472834679642","-0.0090320988536179","-0.0018405640682332","-0.0006242530022785","-0.003465337772491","-0.011360714585736","-0.0058420128262262","-0.0004053009916681","-0.0049411997335186","HGDP00687"
"-0.0080998180317938","-0.0342137321704358","-0.0016368680018024","-0.0042487082140931","0.0081879107884186","-0.0098018886018399","-0.0158003132490021","0.0013688449473445","0.0409689947456665","-0.0108417660482625","0.0044241894237102","0.0002657303308853","0.0012447640962033","-0.0013173030615764","0.0007936168566886","-0.005597256414263","-0.0084081875120662","-0.0023867592189999","-0.0007481272156686","-0.0095097311074057","HGDP00697"
"-0.0088609612204252","-0.0314082837037327","-0.0028385730286871","-0.0030869540449526","0.0087271347571331","-0.0085518606106004","-0.0152020012332199","0.0023882693851658","0.0372737836479351","-0.0101918332361107","0.0034982106071145","0.0027118380531798","-0.0051455733850019","-0.0003164963524787","-0.0017643532109899","-0.00122839415488","-0.0170914546173504","0.0003814249445902","-0.0017270389828621","-0.0058548525759406","HGDP00729"
"-0.0089466509873454","-0.0315851127821393","-0.0020385259638723","-0.0036715474606498","0.0074250612613018","-0.0101586623901275","-0.0120649506668706","-0.000866720799156","0.026830281763872","-0.0092028742208193","-0.0008755209032833","-0.0012901907395531","0.0004505275695812","-0.0012559993189553","0.0010134648538138","-0.0024454163550187","-0.0107145339969748","-0.0008808722664624","-0.0007196732390046","-0.0096718692451272","HGDP00741"
"0.000612020645796","-0.026783487360241","0.0006056354464323","0.0006419733017335","-0.0133534241863563","0.0222412165920438","0.0517441513140475","0.0016124861436116","0.0189270724665197","-0.0037384155832418","0.0038448047024667","0.016103725014314","0.0397249290496061","0.0105445272144901","-0.0009631099224742","0.0153806138610376","0.0200907145837411","-0.0094856996109557","0.001532614496999","0.0021506018956272","HGDP00011"
"-0.0002235312549934","-0.0246612258896368","-2.51575900112936e-05","0.0022177748069868","-0.012390978199549","0.0227652716741989","0.055143710067578","0.0023588749480559","0.0243763449007767","-0.0055930563953034","-0.0003541357403113","0.0126346241296827","0.0460194280511701","0.0121651184167284","-0.0018334029500034","0.0123618176026637","0.0262480863200476","-0.0045371536113078","-0.0030606552618502","0.0005261052971658","HGDP00035"
"0.0012793818308022","-0.0251278466592923","0.0008808478922774","0.0043915185495609","-0.0130502507947959","0.0236454098701318","0.0532415395763633","-0.0025440363317195","0.0118576874745565","-0.0029039600735622","0.0060274309465106","0.0228968553487215","0.0327595228144328","0.0134172492838149","-0.0019231153817084","0.0119484374071127","0.0265234726837699","-0.0061320806484457","-0.0031226405657042","0.000685031536101","HGDP00058"
"0.0011836122290445","-0.0267767174594565","-0.0007895605558045","0.0036057741137095","-0.0143459705491402","0.0216104455465107","0.0496718297001598","-0.000247806494552","0.0087260073307765","-0.0009711291694677","0.0079614994337388","0.0220216991080411","0.0413815907418919","0.0142363526303155","-0.0005015226542864","0.0114070080533511","0.029248822118074","-0.0134232072058283","-0.0004688664232229","0.0065463929948864","HGDP00082"
"0.0147785480096475","0.001443885163045","0.0136855553206656","-0.010532518361736","-0.005100486067082","0.0064982058079795","0.0125581975012684","0.0023853504777248","-0.0063135274201836","0.0028134781325481","0.0070948554329718","0.0217382425396679","0.0060882696831204","-0.0202117677939432","0.0005218901932615","0.0023525122295358","-0.0017533411300835","-0.0010396115050258","-0.0006498085536573","0.0014538526239957","HGDP00103"
"-0.0738099199358376","0.0386944689205254","-0.0062837189790606","-0.0054751154116418","0.0784607861761012","0.0155356725633333","0.0162469978649256","-0.0031712809325808","-0.0134586984239113","0.0154230738525754","-0.0026005782891315","-0.0021648292520567","0.0049441993068839","-0.0011717072825807","0.0025851966936681","0.0112151606078309","-0.0237228884318681","-0.0067857348101501","0.0017269371637576","-0.0532985987599104","HGDP00938"
"-0.0663625718884056","0.0326665462778882","-0.0042157613875665","-0.0053617683882716","0.0512135486886613","0.0088188594951598","0.0076236171328443","-0.0003781081545432","0.0050135434096132","0.0102340969922346","0.0006767939639582","6.47476121917135e-06","-0.0032482152093134","-0.0024646697169935","-0.0077780793747836","0.005775053403465","-0.0117088855538545","0.0016921112572011","0.0016516862524405","-0.195780298527436","HGDP01411"
"-0.0185939013315364","-0.0237533587395257","-0.0032106639769252","-0.0065039432727532","0.0321290469950546","-0.0188929584588129","-0.0400907632007558","2.85559745996877e-05","0.0248321255206926","-0.0029135097649484","0.0017606563543194","-0.0250424873246081","-0.0463231002976985","-0.0175287320840403","0.0154880450190535","0.0531325027289252","0.149126728932059","0.0206964524895675","-0.0005048844830972","-0.0003869007319543","HGDP01264"
"-0.0213888849411438","-0.0214215033966176","-0.0032053538453837","-0.0063503155776408","0.034476968528925","-0.018919754761466","-0.0409644073652605","-0.002113606528083","0.0256510391713747","-0.0012999163476873","-0.0001252581006617","-0.02039511565382","-0.0481452754103489","-0.0151387075776416","0.0089736949392892","0.0540157638459502","0.14683871014192","0.0211029035929369","-0.0024688584419216","0.0025265342268031","HGDP01276"
"-0.0091929754634673","-0.035255638498552","-0.0009166967828169","-0.0033225103178522","0.0130012003807818","-0.0187872301743773","-0.0299901658982097","0.0034098624268347","0.112716731734353","-0.030352997448709","0.0109864971718516","0.0089382041989117","-0.0409984023316604","-0.0314079203802883","0.0007203527136455","-0.0248456342938468","-0.0550233622694917","-0.136034340272091","-0.0070117234390652","0.0127857969836062","HGDP00612"
"-0.0109612521863425","-0.0335157008426371","-0.0020379485681744","-0.0035592526805036","0.013145711929876","-0.0161605519540452","-0.0293681844451167","0.0001542405919924","0.090420397580047","-0.0257471453209743","0.0083484580746137","0.009040620058791","-0.0310306999292484","-0.0184149390781984","0.0029724018058091","-0.0190722954977852","-0.0461007748906609","-0.0959856042696036","-0.0034009339495027","0.0066813283786814","HGDP00624"
"-0.0110312057136978","-0.0290496071343302","-0.0032238154752193","-0.0032996317749794","0.0125735784804591","-0.0088573638568498","-0.0157616593187642","0.0025482412564199","0.038431993670019","-0.0058642663740045","0.0043336953123426","0.0009535533416225","-0.0091945679259278","-0.0049157772758449","0.0016340134517544","-0.0045299230278626","-0.0109880563076638","-0.0028328096078936","-0.0037521758312744","0.0007992667127355","HGDP00635"
"-0.0168864275596702","-0.026162672066796","-0.0017735947987026","-0.0058720542509415","0.0168459520327004","-0.0089278789652344","-0.0184355204427242","0.0019806728021285","0.0379780301028816","-0.0079830060189981","0.0005853549326413","0.0008140415187275","-0.0088780444473448","-0.0061786978831269","-0.0005893660056413","0.0038316980622006","-0.0003376028550188","-0.0008991705464208","-0.0016997046153672","-0.0008621318520158","HGDP00646"
"-0.0049024998734261","-0.0374018769840935","-0.0033009173701782","-0.0037229451650612","0.0034382373448622","-0.0091211813247669","-0.0107652947718854","0.0002626658527772","0.0481012186794321","-0.0153172152892005","0.0058436273391182","0.0086433409991267","0.0112208195360215","0.0066464540312218","-0.0016895371231115","-0.0279033353311447","-0.0544598174688979","0.151269231978666","0.0079487318265158","0.0082535368325902","HGDP00558"
"-0.0056851042117764","-0.0359844620301128","-0.0023877398159643","-0.0029668446125035","0.0031820886895358","-0.0135751083183481","-0.0133207618304571","0.0004836844098122","0.038306054085434","-0.0134031034934347","0.0031377493949528","0.0055780955872858","0.0058830258983251","0.0029455917295806","-0.0006707234032734","-0.0195564139432595","-0.0390869710468015","0.112685087828717","0.0072594742148535","0.0023792882755379","HGDP00570"
"-0.0051664875292194","-0.0353992086069868","-0.0020161864327423","-0.0047547758763028","0.0035464663587629","-0.0090498994772021","-0.0110492029695639","0.001101337926146","0.0310039998204289","-0.0088543722239443","0.0016304914155172","0.001217697577457","0.0033038254471615","2.82256363351051e-05","0.0018425775723623","-0.0103875838899891","-0.0199863305763717","0.0541476969423012","0.001425955319101","0.0020834037531077","HGDP00582"
"-0.004456795005294","-0.0364763675363997","-0.0028791998484518","-0.0029713124037268","0.0023401320601202","-0.0086393804576168","-0.0103451129687894","-0.0023131044096262","0.0371331445893834","-0.0139819702121746","0.0021444304629483","0.0049229834686365","-0.0015539509784264","0.0035307363871564","0.0013173953048202","-0.0146995135443475","-0.0284571498736361","0.0952439625186827","0.0011717091304933","-0.0029799703727277","HGDP00595"
"-0.0076662865800872","-0.032730552505363","-0.0005869791041994","-0.0037907046425475","0.0087640208046006","-0.0086594675968238","-0.0122693305686851","0.0015763015421011","0.033975247063834","-0.0109207585647594","0.0006501755687777","0.0003723259677257","-0.0037304973570297","-0.0033312546634355","-0.0029376381580124","0.0037486014286041","-0.0070893374293288","-0.0020428970630865","-0.000817717013964","-0.0033164929651965","HGDP00676"
"-0.0079240761405137","-0.0325433743945936","-0.001331796806726","-0.0011578487468807","0.0076790859639261","-0.0075073684360782","-0.0137787425517247","0.0025459215356272","0.0327881824508041","-0.0089594109897709","-0.0012527504608313","-0.0007957146645418","-0.001691338576486","-0.0013292805703669","-0.0003761884186194","-0.0005199722146554","-0.0048693739844406","0.007254857377927","-0.0023543361041584","-0.0022001805958327","HGDP00688"
"-0.0090625744954976","-0.0317005341772853","-0.000643598998629","-0.0042493328426232","0.0074986714027285","-0.010219336376588","-0.015277707001529","0.0022766850270545","0.0272353973498382","-0.0072025789626589","0.001536615903831","0.0029435647977225","0.0002978494846879","-0.0001222058151745","-0.0031016447992771","0.0005457672018345","-0.0085720728023749","0.0023666789206261","-0.0003765949528978","-0.0005299988047887","HGDP00698"
"-0.0078016695160126","-0.033485769066476","-0.0024421517265269","-0.0034138764626502","0.0074852504148401","-0.0065315101249501","-0.0134254684298192","0.0005220123755374","0.0386752292571652","-0.0103333001402168","0.0016299403925359","-0.0018685729671775","-0.0002091015926267","-0.0023003099152202","0.0032569508383373","-0.0041771112696925","-0.0085734076697538","0.0035217346670637","0.0007615278883192","-0.0082775282471108","HGDP00730"
"-0.0078827897188688","-0.0328177682755497","-0.0029833330961755","-0.0037024481440602","0.0080082121702788","-0.0112995801802102","-0.0179195363342912","0.0002186204766091","0.0407525749246689","-0.0122309505507288","0.0029830390414714","-0.0005260444604912","-0.0079953676146285","-0.0020647663705307","0.0003783227107527","-0.0032228250944967","-0.0217836010137698","-0.0009156508974369","0.001939245257314","-0.0059783118528523","HGDP00742"
"-0.0182918812673029","-0.0107891080027151","0.000811419417422","0.0023168814290224","0.0046285880721824","0.0140704898463568","0.0389343636897744","-0.0010642111526943","0.0153444185791931","0.000801993388925","0.001334230037498","0.0165615417175426","0.0274813720102077","0.0052932915614814","0.0010325821403274","0.0075123556185583","0.0146920849002151","-0.0133918854033505","0.0015927728403439","-0.0113911906423975","HGDP00013"
"0.0002510139209333","-0.0268447119485799","-8.58073201499186e-05","0.0025930390458784","-0.0132017249126266","0.0212647824688942","0.050222993103878","0.0011642979567295","0.0158842896733836","-0.004226447681042","0.000242897125015","0.0125197280189379","0.0390830358986301","0.0141491801864522","-0.002002359410399","0.0099393247886548","0.0195828775862707","-0.0046555732801334","-0.0001350232499391","0.0027709279916419","HGDP00037"
"-0.0089334884747171","-0.0194257153211647","4.3044323270391e-05","0.00375361572102","-0.0034868580442243","0.0168718218793535","0.0421676177988766","-0.0011788566900104","0.018171135408524","-0.0056879815677988","0.0001762458022438","0.0137073130277942","0.0298753807568757","0.0048180859043265","-0.0036630762163776","0.004394740068409","0.0203457410971303","-0.0028451357599842","0.0005146251106141","-0.0082429736893186","HGDP00060"
"0.0014007908662958","-0.0268239386935162","-0.0008778094078839","0.0044986303989269","-0.0151634596629637","0.020935504391705","0.0533409285094464","-0.0017397414473026","0.0067579375469099","-0.0022130157655884","0.0119980695279371","0.0206762372695799","0.0439721591587928","0.0136528308468151","0.0002395996713715","0.0113003671872669","0.0300048561041251","-0.0165399967625854","0.0001063786031832","0.0047677851472546","HGDP00084"
"0.010341931138467","-0.007765296891238","0.009119031597382","-0.0079194148097761","-0.0081458492953602","0.0088756542703652","0.0200076174807109","0.0041337377933344","-0.0074853124734694","0.0023131658124269","0.0101130626762446","0.0201252925218622","0.0082052811599621","-0.0129869885993554","-0.0006230871447115","0.0035496374058058","0.0051538275530113","-0.004076753704442","0.0009775330261777","0.0027792080175371","HGDP00104"
"-0.0772947171248344","0.0434404377074037","-0.0068123116279074","-0.0029311254298977","-0.0801067847257503","-0.0110533759973484","-0.011616426751048","0.0027033089172077","-0.03505200496034","-0.133846726965447","-0.0010443363987256","0.0024173208877015","-0.0028135677507307","0.0036184979634155","0.0301710184686285","0.0005796118206924","0.0026016889586436","0.0021030358447168","0.121170654666105","0.0219942757278343","HGDP00464"
"-0.0780508500573618","0.0431803644950794","-0.0061607434846008","-0.0021864795525936","-0.0825907232042974","-0.0100139720021865","-0.0111805060412726","0.0009581471279148","-0.044745551422386","-0.176295799694883","0.0011882985310272","0.0029990845062103","-0.0041986008370836","0.0040250843005491","0.062411794806668","-0.0092536718233256","0.0049225724692174","0.009835329334836","-0.369039511510689","-0.0043279475744481","HGDP01084"
"-0.0761775963811301","0.0427855031812553","-0.0052351523904021","-0.0007955765691876","-0.134552653984133","-0.0222473382227302","-0.0245667608223438","0.0030695252663624","0.0480105913687656","0.155668264243933","-0.0008377687374824","-0.0014694620970389","-0.0012809559468126","0.0149875929956418","0.0772812850370472","0.0109087404777885","-0.0060647247130087","-0.000527337682335","-0.0047010836875416","9.40498613759669e-05","HGDP00450"
"-0.0762474263522667","0.0435290239189977","-0.0059843558565673","-0.0007394276915122","-0.141317045786903","-0.0236421298419226","-0.025662385861601","0.001886745422091","0.0551953386714698","0.174850644646306","-0.0046178738435987","0.0022050822706635","-0.0040589120349368","0.0144495968819278","0.0958567840383804","0.0108451050064476","-0.0083637595788812","0.0032735862371915","-0.0070029913901335","0.0057686872590925","HGDP00984"
"-0.0725150843247776","0.0373533492636021","-0.0045032251049409","-0.0077884949053153","0.0914478038049047","0.0146239581697287","0.0191647706401657","-0.0044385932116009","-0.0169638866818947","0.024334098969215","3.31588577615104e-05","0.0035756534868482","0.0006636422908392","-0.001059260186442","-0.0052672535972009","0.0680894100564341","-0.0566073797893668","0.0013688003425553","-0.0237840123404028","0.189817439174188","HGDP00913"
"-0.0725927342158654","0.0379537660441795","-0.0051429984466913","-0.0051222859983392","0.0806547291001992","0.0129287431772025","0.0174871783358756","-0.0027685698381904","-0.0123757761910391","0.0218545662193978","-0.0007443150026796","-0.0025940365016694","0.0063986886232902","0.000842267896827","0.000813082247537","0.037140545486918","-0.0352494204415614","0.0027452894312959","-0.0102497402417595","0.0953845420461321","HGDP01284"
"-0.0735496967736395","0.0389700096704674","-0.0057137909887156","-0.0045888477701223","0.0758139557731588","0.0152383695780153","0.0164172160674403","-0.0027292323602823","-0.0130877497236994","0.0173135801747881","-0.0031837104868603","2.66826185256318e-05","0.0024725677397649","-0.0010059530271653","0.0016554541311597","-0.0009520533251115","-0.0225072703414545","0.0012924739055463","0.0113509138560548","-0.0681983447286566","HGDP00929"
